transformer_id,region_id,capacity_kva,installation_date,last_maintenance_date,failure_count,health_score
504491,105,1000,2025-05-28,2025-06-04,0,100.0
504492,101,25,2020-03-18,2025-05-25,1,93.83
504493,112,63,2019-01-09,2026-02-26,1,89.91
504494,121,500,2018-12-31,2024-12-29,2,72.59
504495,108,25,2010-05-20,2024-10-02,2,87.05
504496,101,63,2018-08-29,2024-10-26,4,47.19
504497,116,100,2022-05-12,2024-09-24,3,69.57
504498,105,1000,2010-11-28,2024-12-29,4,55.85
504499,107,1000,2025-05-27,2024-10-28,1,86.1
504500,121,25,2020-07-05,2026-03-25,4,41.49
504501,119,250,2022-04-21,2025-08-27,1,92.99
504502,115,250,2008-07-30,2026-02-21,2,80.97
504503,116,25,2022-04-22,2026-02-04,4,67.87
504504,124,250,2010-09-05,2025-03-07,1,86.63
504505,108,250,2012-09-24,2024-12-02,2,89.48
504506,125,250,2019-04-10,2026-01-09,7,24.59
504507,112,63,2022-09-05,2025-01-25,3,58.53
504508,111,1000,2013-07-19,2026-01-20,5,45.76
504509,122,25,2014-03-05,2024-12-01,3,63.99
504510,120,100,2021-01-06,2025-07-21,2,73.87
504511,116,1000,2024-01-13,2024-12-14,4,67.13
504512,125,25,2022-10-19,2024-10-01,1,89.55
504513,116,1000,2013-06-12,2026-06-03,2,79.67
504514,110,1000,2020-06-15,2024-07-07,2,81.04
504515,102,500,2024-07-14,2026-04-08,1,94.84
504516,106,63,2018-07-10,2024-09-19,1,94.43
504517,111,250,2009-08-22,2025-01-01,0,100.0
504518,120,160,2025-01-02,2025-07-12,2,88.24
504519,109,160,2011-10-25,2024-08-22,3,56.64
504520,124,63,2011-02-21,2024-11-13,1,87.0
504521,109,160,2009-04-20,2025-06-22,1,90.96
504522,121,25,2007-10-09,2026-03-24,2,82.76
504523,108,25,2007-11-08,2025-03-07,3,65.32
504524,114,500,2017-11-05,2025-10-15,2,89.84
504525,122,25,2023-10-23,2026-01-12,2,70.62
504526,122,1000,2021-08-31,2026-01-03,2,77.14
504527,106,63,2009-02-21,2025-01-14,1,93.02
504528,124,100,2018-10-30,2024-07-13,3,65.54
504529,105,25,2022-04-05,2026-04-05,2,73.75
504530,106,100,2021-04-09,2024-09-07,4,55.86
504531,106,25,2016-05-07,2025-03-01,1,87.95
504532,116,250,2008-06-10,2024-10-11,1,87.48
504533,101,100,2011-10-03,2026-05-30,0,100.0
504534,107,250,2015-11-03,2024-12-20,1,93.4
504535,106,500,2014-12-12,2024-07-26,1,94.21
504536,105,1000,2010-11-14,2025-04-19,1,92.66
504537,124,63,2022-02-16,2025-01-29,3,82.59
504538,124,1000,2021-01-07,2025-07-05,1,87.7
504539,118,1000,2006-10-22,2024-12-05,3,67.87
504540,122,160,2020-02-09,2025-07-02,1,93.99
504541,120,160,2008-11-02,2026-03-16,0,100.0
504542,124,100,2012-04-20,2024-06-15,2,70.01
504543,124,1000,2011-07-13,2024-10-15,1,85.75
504544,106,500,2019-06-25,2026-02-26,2,85.28
504545,124,25,2019-08-14,2025-07-31,9,0.0
504546,113,160,2007-10-31,2025-07-21,2,79.93
504547,118,500,2007-10-27,2025-12-21,2,72.08
504548,116,100,2023-10-26,2026-03-04,1,86.98
504549,123,250,2016-10-28,2026-02-02,0,100.0
504550,108,1000,2009-12-26,2025-03-08,4,43.56
504551,112,1000,2009-09-18,2026-04-15,4,62.05
504552,117,160,2025-02-24,2024-09-11,2,89.62
504553,122,1000,2016-06-09,2026-02-16,3,74.04
504554,105,100,2010-03-29,2025-04-01,3,57.92
504555,118,100,2012-02-10,2024-09-14,1,91.19
504556,108,250,2024-08-16,2025-03-16,3,70.0
504557,102,63,2012-06-10,2026-04-25,2,76.0
504558,112,250,2024-05-15,2024-11-08,1,92.51
504559,116,500,2012-09-22,2024-08-25,2,74.54
504560,109,500,2013-02-15,2024-11-11,2,88.74
504561,101,250,2021-09-04,2025-01-05,1,88.27
504562,115,250,2011-06-30,2024-11-25,3,76.78
504563,106,160,2008-07-31,2025-01-18,2,70.77
504564,104,250,2013-11-28,2024-06-19,1,87.24
504565,114,160,2024-11-09,2025-05-22,2,72.06
504566,122,63,2016-08-11,2025-01-26,5,29.83
504567,111,1000,2014-01-18,2026-03-16,5,33.27
504568,116,25,2016-10-28,2024-09-21,1,85.21
504569,103,250,2021-06-07,2025-12-16,2,82.01
504570,104,1000,2007-11-07,2026-04-19,7,1.48
504571,111,100,2025-04-20,2026-03-24,1,92.03
504572,105,25,2010-04-24,2025-05-29,1,92.38
504573,125,160,2025-03-17,2025-01-12,3,73.37
504574,121,63,2015-03-03,2025-02-18,2,74.84
504575,122,1000,2014-09-19,2025-07-17,0,100.0
504576,111,250,2008-03-06,2026-01-28,4,66.0
504577,101,250,2008-12-29,2025-03-18,0,100.0
504578,118,160,2007-02-16,2024-10-31,2,71.93
504579,111,100,2011-11-01,2025-07-11,1,88.09
504580,114,63,2015-06-21,2025-06-07,1,90.85
504581,113,63,2017-03-07,2025-09-19,2,84.05
504582,123,25,2024-10-16,2026-05-28,0,100.0
504583,113,63,2021-10-10,2025-02-15,1,93.51
504584,117,25,2021-05-09,2024-10-01,5,48.0
504585,119,500,2010-02-08,2024-11-25,2,77.86
504586,124,25,2020-05-04,2026-05-07,2,78.58
504587,119,1000,2006-08-31,2026-04-19,1,90.33
504588,108,160,2020-11-08,2025-05-27,3,70.63
504589,122,250,2020-10-08,2025-09-12,2,80.64
504590,116,500,2023-07-13,2026-06-07,3,75.08
504591,122,160,2013-07-08,2024-12-20,1,86.79
504592,109,1000,2015-03-10,2026-02-28,3,63.03
504593,101,63,2018-04-28,2025-02-02,3,55.51
504594,116,500,2011-10-22,2024-12-08,2,87.93
504595,101,100,2018-05-30,2026-03-09,3,65.43
504596,106,63,2012-08-11,2024-06-11,2,79.0
504597,116,250,2025-03-03,2024-12-12,2,86.94
504598,108,63,2009-12-26,2025-06-05,2,80.16
504599,120,100,2013-07-16,2025-01-13,0,100.0
504600,110,63,2013-07-04,2025-10-10,2,89.84
504601,115,250,2020-04-23,2025-12-01,3,65.11
504602,114,63,2025-05-02,2024-12-10,2,73.97
504603,117,160,2006-06-27,2025-09-19,5,56.71
504604,113,1000,2016-06-30,2025-06-02,2,71.41
504605,108,63,2021-07-21,2026-02-02,4,56.26
504606,112,63,2011-05-22,2025-03-17,1,86.49
504607,102,63,2021-08-26,2025-12-19,1,90.45
504608,122,250,2011-11-17,2024-10-24,2,82.32
504609,118,1000,2023-03-28,2025-09-21,1,90.7
504610,118,1000,2021-08-03,2025-05-11,4,75.68
504611,119,160,2015-04-06,2025-09-01,2,73.44
504612,125,1000,2010-12-28,2025-06-12,2,72.36
504613,122,160,2018-09-24,2025-05-13,0,100.0
504614,114,63,2013-06-01,2026-01-27,2,84.74
504615,120,500,2017-10-19,2026-02-02,1,90.38
504616,110,1000,2008-10-11,2026-03-31,2,72.05
504617,105,160,2023-07-13,2024-07-29,2,89.98
504618,116,160,2012-05-04,2024-12-25,1,94.51
504619,110,250,2010-01-06,2026-03-13,0,100.0
504620,117,160,2021-07-26,2024-11-10,2,73.94
504621,118,63,2010-02-15,2025-04-18,2,75.56
504622,121,250,2011-03-08,2024-11-04,1,90.94
504623,113,500,2016-03-12,2026-04-08,0,100.0
504624,119,63,2021-07-16,2025-03-15,0,100.0
504625,106,25,2014-04-25,2025-02-04,1,90.57
504626,115,160,2014-03-08,2024-12-06,1,91.6
504627,123,100,2020-09-21,2026-05-09,0,100.0
504628,122,500,2010-04-14,2026-03-16,4,64.46
504629,124,500,2007-03-09,2025-05-31,3,76.12
504630,118,500,2024-08-22,2025-05-24,2,86.7
504631,113,100,2012-08-08,2025-05-29,2,84.76
504632,105,250,2013-06-20,2024-10-10,1,92.46
504633,104,500,2010-11-22,2025-10-27,1,85.09
504634,108,100,2023-01-07,2024-07-31,2,71.74
504635,123,250,2011-06-02,2024-08-18,2,83.38
504636,113,25,2014-05-19,2026-01-19,0,100.0
504637,106,100,2010-12-14,2025-07-06,2,82.5
504638,108,160,2008-08-06,2026-06-05,3,84.4
504639,116,100,2009-03-24,2026-01-16,3,61.39
504640,106,250,2010-07-01,2026-03-19,0,100.0
504641,101,250,2008-04-24,2024-09-07,1,88.21
504642,108,250,2019-08-19,2025-01-25,3,57.42
504643,117,1000,2014-02-05,2025-01-10,0,100.0
504644,124,100,2007-06-15,2025-11-18,1,89.42
504645,120,1000,2024-05-31,2026-02-12,2,75.58
504646,114,100,2020-02-01,2025-08-11,6,14.32
504647,110,25,2019-01-31,2025-05-17,3,79.6
504648,103,25,2013-02-24,2025-10-20,3,61.77
504649,103,250,2021-02-20,2024-11-06,6,64.34
504650,125,100,2008-09-28,2025-02-10,4,66.44
504651,108,63,2010-12-15,2025-10-10,1,89.17
504652,107,100,2014-06-29,2025-01-04,0,100.0
504653,122,500,2014-07-06,2025-06-18,3,61.81
504654,107,1000,2011-05-05,2026-01-25,4,71.42
504655,110,500,2024-07-16,2025-05-22,1,90.83
504656,123,250,2007-03-17,2026-05-05,0,100.0
504657,118,63,2019-03-16,2024-11-15,0,100.0
504658,105,500,2007-04-19,2026-01-27,1,89.61
504659,112,63,2008-11-01,2024-12-22,3,84.83
504660,106,100,2019-05-18,2026-05-16,1,89.1
504661,108,1000,2011-12-14,2025-07-19,0,100.0
504662,108,25,2021-05-04,2026-01-11,4,72.59
504663,107,250,2025-04-14,2025-01-03,2,83.17
504664,106,25,2023-09-17,2025-06-06,0,100.0
504665,117,1000,2019-03-10,2024-09-23,1,89.08
504666,105,25,2022-08-28,2024-08-26,3,67.63
504667,125,500,2022-11-09,2026-01-02,2,77.6
504668,121,500,2017-08-21,2025-12-29,3,60.54
504669,118,250,2015-10-24,2025-01-22,2,87.64
504670,123,160,2022-10-02,2024-07-25,2,81.45
504671,101,160,2008-09-11,2025-03-23,3,67.27
504672,106,1000,2013-04-25,2026-04-05,1,88.06
504673,121,1000,2019-09-04,2025-09-27,0,100.0
504674,125,250,2023-05-03,2026-03-25,3,63.18
504675,104,250,2010-06-13,2024-11-06,1,85.92
504676,116,500,2009-03-15,2026-02-24,2,80.5
504677,111,100,2025-03-14,2025-07-16,4,42.51
504678,111,160,2021-09-10,2025-05-28,2,80.48
504679,114,25,2015-08-31,2025-12-28,3,78.75
504680,118,25,2023-10-21,2025-10-07,0,100.0
504681,107,250,2018-01-21,2025-09-17,5,35.15
504682,118,63,2020-12-09,2025-09-28,1,89.14
504683,111,100,2013-10-26,2026-02-23,1,85.18
504684,121,1000,2006-07-08,2025-03-16,1,89.87
504685,118,500,2007-07-12,2025-01-09,0,100.0
504686,116,63,2015-04-17,2024-07-16,1,86.13
504687,117,25,2020-08-27,2025-01-20,0,100.0
504688,121,63,2009-08-27,2026-01-25,3,62.07
504689,122,1000,2013-11-06,2026-04-08,1,94.62
504690,117,500,2006-09-27,2025-11-03,2,82.84
504691,115,1000,2024-08-23,2025-04-04,2,73.02
504692,102,250,2024-06-30,2025-12-04,6,66.65
504693,120,63,2008-08-12,2024-08-20,2,73.83
504694,122,160,2007-06-28,2025-11-13,0,100.0
504695,111,500,2014-02-01,2025-05-24,2,72.94
504696,110,500,2015-05-03,2024-11-16,2,76.3
504697,107,160,2020-05-14,2025-06-28,1,88.02
504698,102,100,2011-02-22,2026-01-16,0,100.0
504699,108,100,2013-08-30,2025-02-28,2,71.63
504700,118,250,2023-04-14,2025-03-16,3,80.1
504701,106,63,2023-11-02,2025-10-10,3,62.29
504702,118,250,2019-03-19,2025-06-27,1,86.08
504703,107,25,2025-03-18,2024-10-16,2,82.87
504704,101,100,2010-07-13,2026-01-01,2,80.38
504705,121,63,2010-08-16,2026-03-28,2,72.45
504706,113,63,2022-09-27,2025-05-26,3,59.36
504707,108,1000,2015-06-17,2025-12-07,4,60.14
504708,107,160,2023-09-18,2025-07-19,3,64.3
504709,118,1000,2016-12-10,2026-04-18,2,85.02
504710,103,100,2020-05-23,2025-03-09,2,75.45
504711,104,63,2017-09-15,2024-10-15,1,86.81
504712,116,100,2024-11-11,2025-05-22,1,87.35
504713,103,160,2007-02-07,2025-06-25,3,75.31
504714,108,160,2007-06-14,2025-09-05,3,62.03
504715,109,63,2016-06-02,2025-07-29,1,92.94
504716,112,100,2022-12-27,2025-11-07,1,88.8
504717,118,63,2023-07-31,2025-10-16,2,86.27
504718,105,160,2014-03-18,2025-02-28,0,100.0
504719,107,100,2024-02-07,2026-03-07,2,82.01
504720,120,250,2019-01-27,2025-07-04,1,87.0
504721,117,500,2014-04-13,2025-03-23,1,91.75
504722,121,500,2012-07-24,2026-03-01,2,88.24
504723,101,1000,2023-07-15,2025-02-23,1,91.51
504724,114,500,2012-05-10,2026-04-23,2,84.74
504725,115,160,2023-08-14,2025-07-06,2,79.27
504726,118,100,2007-02-08,2024-10-01,1,85.21
504727,122,160,2024-11-24,2025-11-29,0,100.0
504728,120,250,2012-03-02,2024-12-23,4,72.08
504729,109,100,2013-04-10,2026-02-12,1,85.2
504730,111,63,2024-12-22,2026-05-20,2,82.14
504731,104,500,2021-12-19,2025-09-22,1,92.37
504732,120,25,2010-06-13,2025-03-28,4,74.2
504733,111,100,2015-05-14,2026-05-02,1,85.11
504734,122,250,2014-01-18,2024-07-13,3,79.31
504735,119,1000,2020-08-10,2026-05-24,2,83.16
504736,114,100,2010-12-05,2025-08-21,1,89.75
504737,116,250,2009-06-25,2024-07-31,1,90.21
504738,109,250,2019-09-09,2024-10-23,3,57.37
504739,107,500,2013-03-24,2025-01-07,3,78.14
504740,122,63,2012-01-06,2026-02-07,2,83.87
504741,114,1000,2018-08-13,2025-06-06,2,80.88
504742,122,25,2022-12-04,2025-08-17,7,0.0
504743,101,1000,2021-04-02,2025-01-05,1,86.06
504744,115,63,2019-05-02,2025-08-21,0,100.0
504745,109,1000,2009-09-22,2025-10-15,2,87.03
504746,105,100,2009-01-29,2024-10-10,1,91.24
504747,109,25,2025-01-01,2025-04-01,2,83.36
504748,106,1000,2023-01-27,2025-10-25,2,75.75
504749,116,160,2012-10-04,2024-11-10,3,82.01
504750,103,100,2017-09-08,2026-01-12,3,84.64
504751,110,250,2024-12-08,2024-12-16,1,91.95
504752,118,100,2011-08-13,2025-06-03,5,29.58
504753,116,250,2017-03-12,2025-05-21,1,94.54
504754,106,63,2013-06-15,2024-07-08,4,76.63
504755,111,1000,2023-10-29,2026-01-21,1,85.49
504756,119,1000,2019-08-03,2024-09-03,3,79.1
504757,112,160,2022-02-19,2025-09-21,0,100.0
504758,110,1000,2008-09-18,2024-09-03,2,86.04
504759,117,250,2025-01-12,2024-09-02,4,58.94
504760,113,500,2011-04-06,2025-01-02,4,73.21
504761,123,25,2021-07-28,2026-05-14,0,100.0
504762,122,1000,2014-10-16,2025-03-30,5,29.94
504763,108,63,2013-05-30,2025-08-11,1,95.0
504764,121,500,2016-04-12,2025-02-06,0,100.0
504765,112,25,2006-06-17,2025-12-21,3,68.09
504766,119,250,2020-01-31,2025-06-01,2,71.68
504767,112,25,2017-07-15,2025-05-03,5,41.21
504768,117,100,2014-03-27,2025-10-17,2,89.08
504769,102,63,2024-06-22,2025-05-17,5,74.15
504770,103,500,2017-01-28,2024-10-11,5,59.89
504771,108,500,2024-08-01,2025-12-09,3,62.6
504772,123,63,2022-01-03,2025-01-28,0,100.0
504773,106,63,2007-12-10,2025-07-02,3,69.27
504774,112,160,2014-12-31,2024-08-23,0,100.0
504775,122,160,2023-09-25,2025-05-01,4,75.96
504776,118,25,2013-01-13,2025-11-17,2,73.1
504777,103,63,2024-06-24,2024-10-19,3,63.84
504778,116,25,2010-04-06,2026-04-06,4,79.2
504779,122,500,2016-03-05,2026-02-25,3,79.01
504780,123,25,2010-04-02,2026-01-05,1,94.49
504781,120,63,2008-11-28,2025-04-07,3,70.6
504782,114,25,2024-06-18,2024-07-01,2,72.88
504783,123,500,2021-01-20,2024-07-04,2,70.21
504784,103,160,2022-01-21,2024-07-17,2,75.6
504785,113,25,2010-10-25,2024-12-01,1,86.19
504786,114,63,2019-12-02,2025-07-13,2,78.4
504787,109,25,2007-12-23,2025-08-11,2,85.78
504788,118,250,2011-07-21,2024-11-22,0,100.0
504789,101,25,2020-05-22,2024-08-27,3,63.66
504790,105,160,2019-01-06,2024-08-13,1,93.55
504791,110,1000,2023-12-02,2024-11-29,0,100.0
504792,125,100,2007-02-13,2025-08-24,2,85.41
504793,103,250,2017-07-28,2025-11-08,6,11.41
504794,104,500,2014-05-13,2025-02-09,0,100.0
504795,118,100,2010-08-25,2024-12-30,4,73.79
504796,114,63,2015-05-28,2025-07-17,4,65.81
504797,110,250,2010-02-13,2025-10-21,2,80.14
504798,121,1000,2022-11-10,2025-05-19,4,57.4
504799,105,25,2021-04-30,2025-07-25,2,74.37
504800,125,25,2008-12-16,2025-12-25,3,81.42
504801,120,500,2014-01-27,2025-01-21,1,92.33
504802,111,25,2006-06-20,2025-03-09,5,49.61
504803,115,1000,2017-12-25,2024-09-30,1,85.25
504804,112,1000,2011-02-22,2025-11-07,2,85.25
504805,123,1000,2021-05-01,2024-09-18,1,93.41
504806,116,160,2011-01-09,2024-09-29,2,71.12
504807,101,500,2021-02-24,2025-07-31,2,78.78
504808,102,250,2022-09-25,2026-02-27,4,45.81
504809,123,160,2024-04-20,2025-05-12,2,71.87
504810,122,25,2023-10-31,2024-08-05,6,25.93
504811,102,25,2016-10-27,2024-06-27,4,56.55
504812,103,1000,2019-02-09,2024-10-05,1,88.22
504813,106,1000,2019-07-21,2025-09-17,1,88.81
504814,108,63,2009-11-22,2024-08-30,1,88.77
504815,118,500,2023-05-18,2025-01-18,2,81.41
504816,109,100,2007-05-07,2026-04-13,0,100.0
504817,105,25,2022-04-25,2025-06-13,2,83.54
504818,103,1000,2024-06-18,2025-10-17,1,89.45
504819,125,500,2006-09-28,2026-04-25,1,86.24
504820,110,160,2011-12-01,2025-01-03,1,85.41
504821,118,25,2007-09-16,2026-06-06,1,89.17
504822,122,63,2015-02-17,2025-12-15,2,71.37
504823,125,250,2018-02-26,2025-12-06,2,73.29
504824,121,100,2013-10-28,2025-11-06,3,76.37
504825,112,160,2023-12-20,2026-04-01,2,89.2
504826,102,25,2010-05-16,2024-10-01,3,83.09
504827,105,250,2021-06-08,2024-08-24,3,70.93
504828,111,100,2021-10-13,2025-10-16,2,86.1
504829,109,1000,2020-03-31,2025-06-22,4,42.08
504830,121,1000,2011-10-11,2026-01-28,0,100.0
504831,125,1000,2009-09-02,2024-09-21,2,70.65
504832,107,160,2013-02-20,2024-12-20,2,74.07
504833,115,250,2020-07-28,2025-01-14,5,59.42
504834,104,100,2015-08-10,2025-04-27,1,93.68
504835,116,100,2011-03-13,2026-04-03,2,77.37
504836,118,250,2015-01-03,2025-07-27,0,100.0
504837,117,250,2013-12-30,2025-09-11,3,67.04
504838,118,100,2014-03-29,2024-06-10,2,76.05
504839,120,63,2014-04-20,2024-08-26,2,75.63
504840,103,100,2010-09-26,2024-10-20,3,68.94
504841,112,500,2007-09-21,2024-12-21,1,87.28
504842,114,63,2010-07-28,2025-09-15,4,43.06
504843,108,63,2008-01-23,2025-10-02,1,92.87
504844,121,500,2022-06-20,2024-09-12,2,71.66
504845,111,250,2014-01-12,2025-04-08,1,87.86
504846,101,25,2022-05-30,2025-10-28,4,74.74
504847,105,25,2009-07-09,2025-03-21,2,84.29
504848,110,500,2009-01-11,2025-07-13,1,92.36
504849,118,500,2008-11-21,2025-09-26,2,77.45
504850,103,500,2018-03-25,2026-06-04,1,91.05
504851,114,1000,2011-10-03,2025-08-14,1,88.24
504852,125,250,2023-12-30,2024-07-04,4,72.71
504853,108,1000,2020-11-23,2026-04-15,1,90.95
504854,123,1000,2015-06-21,2025-05-24,0,100.0
504855,102,25,2016-11-15,2024-12-01,3,60.76
504856,102,160,2010-10-29,2025-06-29,1,93.84
504857,116,160,2007-08-19,2025-02-15,2,73.24
504858,109,500,2015-08-29,2025-12-11,0,100.0
504859,103,250,2025-05-02,2024-06-14,3,83.08
504860,105,63,2023-10-13,2025-08-25,2,89.77
504861,105,25,2023-06-14,2024-06-19,2,82.4
504862,110,160,2020-04-28,2025-12-26,2,83.37
504863,103,500,2016-06-02,2025-07-16,3,78.2
504864,118,500,2021-12-10,2025-03-30,2,75.59
504865,103,100,2009-09-28,2025-12-02,1,93.26
504866,107,160,2013-04-28,2024-09-07,2,84.77
504867,106,1000,2016-08-10,2025-02-15,2,81.7
504868,106,1000,2024-10-12,2026-04-15,0,100.0
504869,115,63,2007-12-01,2026-05-24,3,78.58
504870,108,63,2017-05-21,2024-11-02,1,91.79
504871,114,500,2022-05-04,2025-04-10,6,30.69
504872,102,160,2011-02-28,2026-01-13,2,74.97
504873,117,160,2019-08-02,2026-02-01,2,83.76
504874,109,250,2015-10-20,2025-08-09,3,79.94
504875,105,100,2007-08-24,2025-12-21,2,71.65
504876,114,25,2011-10-31,2024-10-12,2,85.07
504877,124,500,2015-08-11,2026-03-31,2,88.84
504878,114,100,2015-06-12,2024-11-08,2,84.13
504879,101,160,2006-08-26,2024-08-12,4,48.58
504880,124,250,2020-01-16,2026-05-22,1,89.17
504881,103,500,2020-03-06,2024-07-24,1,87.45
504882,104,1000,2024-03-28,2025-05-25,4,45.77
504883,121,25,2017-03-31,2025-04-10,0,100.0
504884,119,160,2018-11-03,2026-04-24,2,83.3
504885,119,160,2017-08-12,2024-10-25,3,70.21
504886,124,25,2015-04-02,2024-11-02,1,94.58
504887,114,100,2024-12-11,2025-11-24,2,84.61
504888,107,250,2007-04-16,2024-07-20,3,76.16
504889,106,1000,2009-01-27,2026-01-04,3,83.82
504890,122,160,2020-05-10,2024-12-25,2,75.57
504891,105,63,2020-12-20,2025-06-07,0,100.0
504892,123,500,2016-05-11,2026-04-18,0,100.0
504893,112,63,2008-07-09,2024-09-29,1,92.35
504894,110,1000,2018-10-06,2025-09-20,1,94.14
504895,102,100,2021-09-04,2025-03-20,2,81.89
504896,125,1000,2006-12-27,2026-03-21,2,89.36
504897,105,63,2019-01-02,2025-06-27,2,88.2
504898,104,63,2012-08-09,2024-09-13,0,100.0
504899,110,160,2007-07-05,2025-01-04,4,62.98
504900,122,500,2008-11-15,2024-11-21,3,58.23
504901,121,63,2014-04-14,2025-11-26,3,64.13
504902,125,63,2021-06-06,2025-02-15,0,100.0
504903,113,500,2010-05-06,2025-02-01,3,84.52
504904,114,63,2012-08-24,2026-01-06,2,81.44
504905,103,250,2012-08-21,2026-06-03,2,74.18
504906,102,25,2021-11-16,2024-09-07,1,87.34
504907,123,250,2014-05-26,2024-07-16,1,87.7
504908,125,63,2018-11-21,2025-10-23,1,90.53
504909,123,25,2007-08-17,2025-03-20,2,86.12
504910,111,63,2013-12-20,2026-03-22,1,92.92
504911,123,160,2015-08-21,2024-12-06,1,92.98
504912,112,250,2020-02-06,2025-09-17,2,77.28
504913,119,25,2012-08-22,2024-08-18,1,91.71
504914,101,63,2016-02-20,2025-10-07,3,73.11
504915,103,63,2009-01-19,2025-03-08,2,77.04
504916,109,250,2011-09-29,2024-08-13,4,56.21
504917,109,160,2018-11-16,2025-07-16,0,100.0
504918,103,63,2024-10-21,2025-06-23,1,88.51
504919,123,25,2014-03-25,2025-09-17,2,77.31
504920,120,500,2012-11-09,2025-05-27,1,87.74
504921,104,63,2016-07-31,2026-03-21,2,78.62
504922,104,1000,2014-08-04,2025-10-18,1,94.43
504923,111,500,2016-03-15,2026-05-25,1,87.44
504924,111,100,2008-05-29,2024-12-08,3,65.88
504925,116,25,2020-01-23,2025-01-19,2,83.44
504926,112,1000,2012-02-12,2025-08-14,2,75.26
504927,125,100,2018-09-05,2024-09-26,0,100.0
504928,124,160,2011-06-23,2024-12-22,1,87.99
504929,103,63,2009-05-12,2025-03-30,3,60.85
504930,119,160,2012-01-27,2025-10-25,5,55.22
504931,110,100,2021-03-24,2024-12-30,0,100.0
504932,101,250,2010-04-22,2025-03-17,1,92.72
504933,104,63,2018-11-19,2026-03-31,1,87.29
504934,105,25,2011-09-06,2025-03-27,0,100.0
504935,103,1000,2024-11-29,2025-05-07,1,89.39
504936,110,160,2013-10-18,2025-01-14,1,86.67
504937,113,250,2019-03-01,2025-01-24,1,90.54
504938,125,25,2022-04-14,2026-04-15,3,75.32
504939,109,25,2007-04-16,2025-03-25,2,83.44
504940,109,1000,2019-05-23,2025-03-12,1,94.21
504941,107,250,2012-04-10,2026-04-13,1,86.7
504942,102,160,2013-03-29,2025-07-04,4,76.45
504943,109,100,2021-03-14,2026-02-09,5,59.61
504944,105,63,2025-05-05,2025-12-19,3,59.45
504945,109,160,2021-03-19,2025-12-22,4,77.96
504946,122,1000,2023-09-24,2024-06-12,2,89.1
504947,114,500,2018-04-19,2025-07-05,1,85.84
504948,109,250,2022-07-01,2026-03-24,2,74.04
504949,115,63,2020-08-13,2026-05-07,0,100.0
504950,122,25,2013-07-12,2026-05-19,1,88.16
504951,117,63,2017-05-06,2025-02-27,1,93.54
504952,101,250,2015-01-30,2025-04-22,5,60.87
504953,102,250,2022-07-19,2025-09-11,3,75.6
504954,109,63,2016-04-17,2026-05-10,0,100.0
504955,120,25,2008-11-19,2024-12-11,4,51.15
504956,114,1000,2009-10-07,2025-01-23,1,92.65
504957,118,25,2007-05-31,2026-04-10,1,86.25
504958,104,250,2013-07-27,2026-01-17,3,73.69
504959,116,100,2023-05-30,2025-06-02,1,86.83
504960,102,63,2007-12-21,2025-12-10,4,55.12
504961,117,160,2018-04-16,2024-10-12,6,62.19
504962,113,63,2024-07-01,2024-09-19,1,89.33
504963,101,250,2015-09-15,2024-09-27,1,85.62
504964,107,100,2024-06-02,2025-04-12,2,88.81
504965,104,1000,2011-11-08,2026-06-03,1,92.16
504966,113,500,2010-11-10,2026-01-18,3,63.11
504967,112,25,2008-04-10,2025-07-24,1,91.74
504968,112,25,2019-10-16,2026-05-26,1,89.37
504969,102,160,2024-02-19,2026-02-07,1,91.08
504970,111,63,2020-09-09,2026-04-27,1,85.25
504971,114,1000,2016-12-05,2025-08-14,1,86.19
504972,111,25,2011-11-13,2025-05-15,3,66.1
504973,103,160,2019-01-18,2025-09-17,1,91.17
504974,115,63,2018-02-05,2024-11-27,2,79.66
504975,125,100,2010-06-02,2025-05-27,2,83.42
504976,125,1000,2020-04-30,2024-07-21,2,79.26
504977,119,500,2010-06-07,2025-06-27,4,56.66
504978,103,63,2025-04-08,2025-10-16,1,85.53
504979,114,63,2010-04-17,2024-08-26,3,81.12
504980,119,500,2016-06-03,2026-04-10,5,67.6
504981,117,25,2017-10-17,2026-01-27,3,80.4
